test_data_name,image_auroc,pixel_auroc
bottle,99.84126984126985,98.28576449964413
cable,99.08170914542728,96.80709661673333
capsule,64.2600717989629,97.09208269607583
carpet,99.03691813804173,99.16461988293163
grid,69.08939014202173,72.17072341314729
hazelnut,99.07142857142857,98.13511593803332
leather,100.0,99.2918024449604
metal_nut,99.8533724340176,80.77579400592107
pill,84.39716312056737,95.55578847957808
screw,54.43738470998155,95.98328256055969
tile,98.01587301587303,95.22156968307492
toothbrush,91.94444444444446,97.84249954085901
transistor,95.125,82.39051896111386
wood,97.01754385964912,91.61812949338173
zipper,98.55567226890757,98.37674595240416
