test_data_name,image_auroc,pixel_auroc
bottle,99.60317460317461,98.40586593028094
cable,92.70989505247375,87.98985723036262
capsule,94.29597128041485,97.87278420298215
carpet,98.5553772070626,99.04887762457618
grid,96.32414369256475,96.07878620489045
hazelnut,99.82142857142857,98.34907556171581
leather,100.0,99.24627138432065
metal_nut,94.37927663734116,94.878895157481
pill,93.6988543371522,90.94148384127114
screw,92.53945480631276,97.4693497305667
tile,99.24242424242425,95.06184548241401
toothbrush,89.72222222222223,97.46332214138484
transistor,93.0,86.47213906965979
wood,98.42105263157896,94.4821094886813
zipper,96.58613445378151,94.86267092330071
