test_data_name,image_auroc,pixel_auroc
bottle,99.92063492063492,98.2620150556864
cable,99.21289355322338,97.39997872423231
capsule,65.21739130434783,96.77942331518938
carpet,98.63563402889245,98.7721535018519
grid,73.26649958228906,72.94661185644551
hazelnut,99.67857142857143,97.64302366763143
leather,100.0,99.25620071635637
metal_nut,99.90224828934507,80.68513441791686
pill,82.73322422258592,95.80759345368787
screw,50.21520803443329,95.4997785504354
tile,99.78354978354977,95.02240911736254
toothbrush,88.8888888888889,97.14534473963938
transistor,95.45833333333333,84.56590684461386
wood,98.59649122807016,94.34722133561971
zipper,96.55987394957984,97.14530917348563
