test_data_name,image_auroc,pixel_auroc
bottle,99.60317460317461,98.45573668342466
cable,98.96926536731634,86.2503446092271
capsule,65.05783805345034,97.19419034950046
carpet,99.79935794542536,99.13682025226983
grid,95.40517961570593,91.96605962671198
hazelnut,100.0,98.50435892599191
leather,100.0,99.26457435351757
metal_nut,99.8533724340176,81.64115510168935
pill,90.3709765411893,96.39889146880222
screw,79.50399672063948,97.87431407047006
tile,99.78354978354979,95.19237417320632
toothbrush,99.16666666666666,98.72319491308782
transistor,95.04166666666666,80.171665631991
wood,93.7719298245614,88.01416230938953
zipper,98.34558823529412,98.37063835488554
