test_data_name,image_auroc,pixel_auroc
bottle,99.52380952380952,98.17133942169052
cable,70.95202398800599,79.03802422108305
capsule,83.88512165935381,82.69058605570866
carpet,98.07383627608345,98.94192756166652
grid,54.385964912280706,68.40064637380316
hazelnut,71.75,92.1545150166138
leather,73.91304347826086,67.17138045950921
metal_nut,68.9149560117302,90.38532820899812
pill,77.7141298417894,79.72874862056727
screw,51.342488214798124,89.22038587591507
tile,99.45887445887446,95.86493759691596
toothbrush,91.66666666666667,96.8394611637458
transistor,94.16666666666667,90.69388043251864
wood,57.10526315789474,75.60523655533011
zipper,82.14285714285715,82.4604648327096
