test_data_name,image_auroc,pixel_auroc
candle,95.65,98.91352858638822
capsules,66.16666666666666,97.04071672363021
cashew,93.89999999999999,97.96497856707876
chewinggum,99.03999999999999,99.09429357482362
fryum,95.44,92.3883114517637
macaroni1,63.23000000000001,96.21057332819387
macaroni2,65.10000000000001,94.96129961500415
pcb1,96.25,99.80507666780426
pcb2,46.92000000000001,84.38302651218072
pcb3,60.61386138613861,89.71798920660216
pcb4,99.53465346534654,96.26953326225318
pipe_fryum,97.16,98.96036885139577
