test_data_name,image_auroc,pixel_auroc
bottle,57.77777777777777,59.43460245067992
cable,95.31484257871064,93.17134234801567
capsule,96.37016354208217,98.6896005516446
carpet,93.13804173354735,95.46289781362182
grid,46.783625730994146,53.37946024047988
hazelnut,92.64285714285714,96.25196775740953
leather,98.9470108695652,99.12642553653674
metal_nut,92.71749755620722,81.90214765093316
pill,91.81669394435352,97.26199620929101
screw,86.6571018651363,98.18107566467171
tile,99.24242424242425,95.42710656109621
toothbrush,100.0,98.67123896018477
transistor,98.50000000000001,93.7219063082671
wood,54.03508771929825,61.17553384954096
zipper,92.77836134453781,92.08387762917224
