test_data_name,image_auroc,pixel_auroc
bottle,100.0,98.38186801383341
cable,94.1904047976012,91.0822264357581
capsule,88.51216593538092,98.3508157341362
carpet,77.72873194221508,72.90727242292813
grid,42.272347535505425,55.47036469180971
hazelnut,98.42857142857143,97.37947369823367
leather,97.82608695652173,98.9503747320175
metal_nut,97.2140762463343,84.67072972047188
pill,93.3442444080742,96.81131335083197
screw,74.21602787456446,96.10969188794475
tile,94.84126984126983,90.56908794558487
toothbrush,100.0,98.60598054264761
transistor,74.625,93.02190745251188
wood,99.12280701754386,94.5422734522349
zipper,96.50735294117648,98.38507345675224
