method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auprc,class_size_pred_error,auroc,tail_pred_acc,tail_pred_mcc,tail_pred_precision,tail_pred_recall,ratio_missing_tail_std,ratio_included_anomaly_std,ratio_included_head_std,auprc_std,class_size_pred_error_std,auroc_std,tail_pred_acc_std,tail_pred_mcc_std,tail_pred_precision_std,tail_pred_recall_std
acs-trim_min-none,0.0,19.30387111247515,93.78540502515972,87.21277793414016,0.8960000000000001,99.8667385026156,90.95215126872063,0.23506208219159497,0.0621459497484028,1.0,0.0,6.019376368480726,2.1771650743246953,11.578356758489722,0.008944271909999175,0.14725128862442,2.9889462904355737,0.046610914034307276,0.021771650743246992,0.0
acs-trim_min-mode,0.0,11.820851324363177,73.93942642723131,87.21277793414016,0.22400000000000003,99.8667385026156,97.21232914365828,0.48473103957659236,0.2606057357276869,1.0,0.0,5.7344538847087945,15.757547643243486,11.578356758489722,0.03646916505762095,0.14725128862442224,3.0562083947433814,0.1639631663768647,0.15757547643243486,0.0
acs-trim_min-mean,0.0,3.678543766779061,31.27631578947368,91.05357142857142,0.23399999999999999,99.91679105716271,99.66822254937142,0.8176087632855144,0.6872368421052631,1.0,0.0,3.2876154133099895,24.459691104338734,10.273756069496212,0.032093613071762436,0.10321021095881333,0.29650659056562845,0.14588957180095183,0.24459691104338738,0.0
acs-truncate_min-none,0.0,23.761377514669878,96.27603721598636,83.42857142857142,0.962,99.82691141689816,85.74447304010391,0.17816936041225678,0.03723962784013638,1.0,0.0,5.8408512341421055,0.6263777010266579,10.992228237834812,0.004472135954999567,0.14734574367944187,1.0925099016797517,0.01578140697609674,0.006263777010266551,0.0
acs-truncate_min-mode,0.0,13.873501341455688,82.61963200553092,83.42857142857142,0.544,99.82691141689816,96.53207587078214,0.4002455131379345,0.17380367994469081,1.0,0.0,5.192767878070975,8.282585224514845,10.992228237834812,0.025099800796022267,0.14734574367944187,2.4687656590846667,0.10633220512824035,0.08282585224514843,0.0
acs-truncate_min-mean,0.0,8.723063650631692,64.60799438990182,86.15775401069519,0.542,99.85527304288533,97.391640804708,0.5498910157276429,0.35392005610098176,1.0,0.0,6.975098261949269,27.30673713909972,11.370285880853011,0.017888543819998305,0.1522221821682408,2.8270126405737717,0.24456707506468597,0.27306737139099724,0.0
acs-half_min-none,0.0,20.10882457677892,94.74238213343406,91.42857142857142,0.852,99.92292602648786,89.07745078206062,0.21361588908225754,0.0525761786656593,1.0,0.0,7.606571258371025,2.0730389149706836,9.702198362290092,0.013038404810405309,0.09393314598520414,3.4338233766960222,0.046578395523749,0.02073038914970685,0.0
acs-half_min-mode,0.0,6.304122480593069,43.32775919732442,91.42857142857142,0.078,99.92292602648786,99.41755569539964,0.7346131992777455,0.5667224080267559,1.0,0.0,4.834162227349171,27.739304004326513,9.702198362290092,0.04024922359499622,0.09393314598520414,0.4526843803077223,0.17574208604451502,0.2773930400432651,0.0
acs-half_min-mean,0.0,3.7788803671156614,32.79812834224599,92.42857142857142,0.092,99.92832268056233,99.65913886670023,0.8093545403180235,0.6720187165775402,1.0,0.0,3.1655742395396596,22.943342011337485,10.3952500927008,0.03563705936241093,0.09820825211588398,0.28561279244213533,0.13770208904633532,0.22943342011337486,0.0
lof,0.0,58.68497999007218,96.3563286211138,95.17612634279303,1.0,99.97193405857911,85.525062084198,0.1761849692484338,0.036436713788862006,1.0,0.0,9.081197820805139,0.4453119821674599,2.6845905006783384,0.0,0.0139833404972556,0.06721654337906,0.010861018620249808,0.004453119821674543,0.0
lof_norm,0.0,62.15650477151794,96.3563286211138,93.48173277339944,1.0,99.95798844101505,85.525062084198,0.1761849692484338,0.036436713788862006,1.0,0.0,10.53665185823689,0.4453119821674599,4.939024466373902,0.0,0.03575830638562521,0.06721654337906,0.010861018620249808,0.004453119821674543,0.0
if,6.666666666666666,19.431710661737,89.74531229337344,48.07917960486043,1.0,97.39654106786232,95.04717469215393,0.29800038388066236,0.1025468770662656,0.9333333333333332,6.085806194501846,6.234657519585192,2.8496628867951213,21.963137949816414,0.0,2.0701217624889297,2.162486461634006,0.04083799950266914,0.028496628867951217,0.06085806194501847
