test_data_name,image_auroc,pixel_auroc
bottle,98.57142857142857,98.27969000834068
cable,98.87556221889055,92.73837354564758
capsule,63.023534104507384,97.15868640939311
carpet,98.99678972712681,99.01466938978277
grid,78.11194653299917,76.88410796893743
hazelnut,93.53571428571429,97.01869802799058
leather,99.89809782608697,99.25101491987928
metal_nut,99.8533724340176,97.24491794662727
pill,83.66066557555918,95.89468702163954
screw,53.1666325066612,95.40694094347634
tile,99.31457431457432,94.73046480923584
toothbrush,81.38888888888889,94.51590287693091
transistor,95.375,81.60825769047209
wood,97.71929824561404,91.95211662682141
zipper,95.71953781512606,97.58735500126606
