test_data_name,image_auroc,pixel_auroc
bottle,100.0,98.43857786216718
cable,91.54797601199401,76.12423121699872
capsule,94.7746310331073,98.48668197046237
carpet,99.11717495987158,99.1084915188717
grid,94.48621553884712,93.81849746270348
hazelnut,99.92857142857142,98.63182063695022
leather,100.0,99.247053169377
metal_nut,99.75562072336265,97.39869790107768
pill,89.19803600654664,96.22972726006294
screw,56.93789711006354,94.49280528570864
tile,99.06204906204906,95.33690300358671
toothbrush,99.72222222222223,98.6546209899798
transistor,95.625,93.77464100514656
wood,98.7719298245614,94.75326217971586
zipper,95.85084033613444,98.16641942206691
