test_data_name,image_auroc,pixel_auroc
candle,95.00999999999999,94.56278739140923
capsules,67.78333333333333,97.31736561294163
cashew,96.02,97.46449574874524
chewinggum,99.17999999999999,98.50295833706657
fryum,81.86000000000001,76.88465402726253
macaroni1,85.39,99.3548816016496
macaroni2,67.14,97.42453527358816
pcb1,83.78999999999999,99.4283921238473
pcb2,55.16000000000001,81.88257880514357
pcb3,94.7821782178218,98.90568287739514
pcb4,99.43564356435644,97.64620536538997
pipe_fryum,98.58,98.774811551862
