test_data_name,image_auroc,pixel_auroc
candle,94.97000000000001,88.29769610270728
capsules,66.81666666666666,96.79344397923295
cashew,94.41999999999999,97.3641245437844
chewinggum,99.58,99.39104973270983
fryum,91.16,89.50496915254166
macaroni1,93.60000000000001,96.9067466427467
macaroni2,45.78,82.6387738000433
pcb1,89.39999999999998,99.39374546299229
pcb2,92.78999999999999,96.39269204045169
pcb3,55.78217821782179,85.87488367295575
pcb4,99.56435643564356,97.58459140142259
pipe_fryum,99.14,98.9206411555824
