test_data_name,image_auroc,pixel_auroc
candle,93.97999999999999,98.61490627562404
capsules,66.18333333333332,96.57007337680342
cashew,94.17999999999999,97.71441410341423
chewinggum,98.94,99.13128626899689
fryum,93.32000000000001,91.45400861823089
macaroni1,90.53999999999999,97.86868808376856
macaroni2,70.89999999999999,96.58808402480979
pcb1,94.24,99.70130086494714
pcb2,91.61999999999999,98.27707648162345
pcb3,90.77227722772277,99.17712043787822
pcb4,99.63366336633663,97.12205471222359
pipe_fryum,98.82000000000001,98.60256507822119
