test_data_name,image_auroc,pixel_auroc
bottle,95.63492063492063,94.92413393725047
cable,53.7856071964018,69.4452410021778
capsule,96.09094535301156,98.81466691741481
carpet,97.23113964686998,98.5662523773615
grid,97.82790309106097,98.80679863299859
hazelnut,82.75,91.28556972713079
leather,100.0,99.28119007493473
metal_nut,44.33040078201368,87.9946825151184
pill,95.44462629569013,97.50741721843275
screw,48.98544783767166,89.9328411973673
tile,98.84559884559886,95.6690984744928
toothbrush,75.0,94.00246329177962
transistor,43.041666666666664,66.7454251448863
wood,98.7719298245614,95.08595146887482
zipper,97.87289915966386,98.74410107974542
