test_data_name,image_auroc,pixel_auroc
bottle,99.76190476190476,98.40027448756807
cable,87.51874062968517,90.71487628833471
capsule,92.18189070602314,89.22518070338077
carpet,97.9935794542536,98.98779370288867
grid,74.51963241436926,72.67178891241237
hazelnut,72.82142857142857,66.85012548070065
leather,100.0,99.29668177203736
metal_nut,94.28152492668622,96.38842550304581
pill,92.06219312602292,96.297163750465
screw,86.41114982578398,88.3212544592359
tile,86.25541125541125,79.85340161347021
toothbrush,90.83333333333333,93.71293277054042
transistor,95.91666666666666,91.2362579761237
wood,98.50877192982455,94.67852671489688
zipper,94.40651260504201,97.57435468418443
