test_data_name,image_auroc,pixel_auroc
bottle,100.0,98.40441364142428
cable,92.70989505247377,90.55274139749065
capsule,88.35261268448346,98.45571945433751
carpet,99.39807383627608,97.26465514149164
grid,95.15455304928989,95.31222087134367
hazelnut,98.57142857142858,97.40636304101503
leather,100.0,99.3012722035196
metal_nut,97.55620723362658,88.40501818335062
pill,92.88052373158756,97.02849088498985
screw,73.41668374666939,96.15495957553502
tile,98.5209235209235,92.84827543469714
toothbrush,99.16666666666667,98.58878515746059
transistor,99.45833333333333,95.61178528245927
wood,99.03508771929825,94.42383518340846
zipper,96.06092436974791,98.42427034635544
