test_data_name,image_auroc,pixel_auroc
bottle,99.68253968253968,98.42016333242745
cable,91.92278860569715,90.8659945544428
capsule,88.67171918627842,98.4887846389836
carpet,98.59550561797752,99.05982457125737
grid,68.00334168755221,64.55379191160057
hazelnut,100.0,98.6499129501838
leather,100.0,99.3015245943292
metal_nut,92.22873900293254,95.11275344660672
pill,86.06110201854882,96.12759311174156
screw,98.52428776388604,99.4614690887634
tile,99.13419913419914,95.5150344741753
toothbrush,85.55555555555556,96.29942368557226
transistor,97.375,92.79167320338968
wood,98.42105263157896,94.54140428380033
zipper,99.55357142857143,98.80510719704672
