method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auprc,class_size_pred_error,auroc,tail_pred_acc,tail_pred_mcc,tail_pred_precision,tail_pred_recall,ratio_missing_tail_std,ratio_included_anomaly_std,ratio_included_head_std,auprc_std,class_size_pred_error_std,auroc_std,tail_pred_acc_std,tail_pred_mcc_std,tail_pred_precision_std,tail_pred_recall_std
acs-trim_min-none,0.5,17.138145667353662,96.40498840480687,82.69931757413829,0.892,99.81927716265491,84.58516597747803,0.17203755736192095,0.03595011595193122,0.9949999999999999,1.118033988749895,5.617346309591038,1.0867182282632606,10.25559662868134,0.008366600265340763,0.34609072894894943,2.54240980532948,0.025952851364867455,0.010867182282632618,0.011180339887498964
acs-trim_min-mode,5.0,6.785875721734494,45.78741884885003,78.5705362902878,0.15,99.96034667218055,95.2479434775887,0.6168394408462359,0.5421258115114996,0.95,11.180339887498949,9.119979887986789,45.399408758797925,13.717947273340707,0.0,0.034579043336984916,7.2944085773520015,0.38314532795767425,0.4539940875879793,0.11180339887498947
acs-trim_min-mean,12.916666666666666,1.9145006531825757,20.226579520697165,96.91133433084784,0.13999999999999999,99.99180495800042,98.24671386973932,0.7714561072747366,0.7977342047930283,0.8708333333333332,15.756392000990862,3.8952879947065995,41.21214809209499,6.906466395994101,0.028284271247461894,0.018324670989549895,3.6614876693189538,0.31077973250679225,0.41212148092094997,0.15756392000990863
acs-truncate_min-none,0.5,14.70450261777824,88.94327770751546,82.56417975794696,0.9640000000000001,99.81917802850785,85.57805767282844,0.2551563812119075,0.11056722292484537,0.9949999999999999,1.118033988749895,7.5789615825560555,17.805067595221246,10.393956829911236,0.005477225575051676,0.3460424624983659,10.458835362057124,0.218935731470053,0.17805067595221247,0.011180339887498964
acs-truncate_min-mode,0.0,10.019727393634948,64.32204499273398,81.39422974616203,0.5,99.96747901344538,91.71527765924111,0.47265212551395736,0.35677955007266016,1.0,0.0,7.830679941276843,43.607726441451696,12.199579064205706,0.0,0.026689292534577448,7.488552374745006,0.4028001602258197,0.43607726441451694,0.0
acs-truncate_min-mean,4.0,7.739911535752631,59.43965139959416,92.81030935981207,0.488,99.98385948807167,94.10702024179045,0.4891500694581611,0.4056034860040583,0.96,8.94427190999916,6.485355127568389,49.354482112787714,7.991460173723296,0.024899799195977488,0.015958939705989546,5.350710150823784,0.3962578856477646,0.4935448211278771,0.08944271909999156
acs-half_min-none,0.5,15.555076420850606,87.67478551241967,83.06487484295641,0.852,99.81916804952644,86.03018540889025,0.26873358705200817,0.12325214487580331,0.9949999999999999,1.118033988749895,6.180738382959962,19.521896347568333,10.152682135850679,0.014832396974191338,0.34604453085669584,9.653392680037753,0.23402933505175644,0.19521896347568335,0.011180339887498964
acs-half_min-mode,10.25,2.7421576562192578,42.64934825829606,69.10723668387212,0.06799999999999999,93.14722470081641,97.1310011681635,0.6172531290414429,0.5735065174170393,0.8975,11.60549438843516,2.6356280213572685,47.424620962085974,18.374288801921644,0.07694153624668539,8.187441183142896,3.7377248421538525,0.36628520295161243,0.4742462096208597,0.11605494388435157
acs-half_min-mean,6.0,10.894690579327722,80.24088071074641,92.16754314099492,0.10200000000000001,97.92073717765632,90.64843959873542,0.33182361863672194,0.19759119289253582,0.9400000000000001,7.147989227747899,9.477763155150603,33.506197317475554,11.048767804415876,0.045497252664309304,3.063454440593335,7.277826355196644,0.31660759937650157,0.3350619731747555,0.07147989227747899
lof,95.52884615384616,56.14299699874698,99.85124401287106,0.5505096359827797,1.0,20.764702935038684,84.46260511875153,-0.02281720203169898,0.0014875598712893456,0.044711538461538455,4.74329196050767,3.6527517777246192,0.15947531224442618,0.3831249557469913,0.0,4.251939421692071,0.208927891243812,0.012414864355787762,0.001594753122444269,0.0474329196050767
lof_norm,94.72435897435898,58.639513403895045,99.79639965848155,0.34607565007426977,1.0,20.304525754642366,84.4790706038475,-0.020404203550604964,0.002036003415184547,0.05275641025641026,4.70900856550017,3.766327051937801,0.15401566235024017,0.10230059524085411,0.0,4.351861545071231,0.18378892306069983,0.009869008789674881,0.001540156623502385,0.04709008565500171
if,10.791666666666666,10.284467855607517,89.07196671436145,53.35990994733261,1.0,98.26050699713238,94.12734776735306,0.283184163692103,0.10928033285638543,0.8920833333333332,12.087283836973281,2.9814529577026656,7.376676701145121,30.35334899633113,0.0,1.0275664878357356,3.1713957415585967,0.09116512346289293,0.07376676701145111,0.12087283836973284
if_norm,1.25,11.59673835251547,89.86921752659194,69.24750950047326,1.0,99.44297041696021,93.25264044106007,0.29045330437554057,0.10130782473408062,0.9875,2.7950849718747373,3.3638367957815163,7.428337799878466,19.24424440413313,0.0,0.4232053367181122,3.334316676996723,0.11300073682442903,0.07428337799878462,0.027950849718747384
ocsvm,15.208333333333334,45.849910600684396,99.00037507379892,13.512317903717491,1.0,77.30821370614319,50.43482720851898,0.05405216810637138,0.009996249262010749,0.8479166666666667,10.56149321303048,5.911779910459657,0.39272160655017935,17.251043968024174,0.0,11.627777525147637,0.21511603639719762,0.022312815883267844,0.003927216065501856,0.10561493213030479
ocsvm_norm,1.0,45.4981988434507,98.8751474760497,25.461831825133395,1.0,91.87561847400085,50.166473388671875,0.07285290699817104,0.011248525239502923,0.99,2.23606797749979,3.1964024474078476,0.3257322949079842,24.755627118803776,0.0,4.221858049865393,0.4572170215427716,0.009645688873796094,0.003257322949079892,0.02236067977499793
dbscan,0.0,100.0,99.42434318507927,50.28782840746037,11.0,50.0,0.5756568908691406,0.0,0.005756568149207428,1.0,0.0,0.0,0.181005187261032,0.09050259363051907,0.0,0.0,0.1810052786959727,0.0,0.0018100518726103278,0.0
dbscan_norm,100.0,0.434962049971319,100.0,0.2878284074603714,0.7060000000000001,49.98770849463675,99.39991823397577,-0.0011826815175500713,0.0,0.0,0.0,0.20049542708760046,0.0,0.09050259363051638,0.5154900581000568,0.006197726591942988,0.19237093890874216,0.00047734905964685073,0.0,0.0
dbscan_elbow,0.0,100.0,99.42434318507927,50.28782840746037,1.0,50.0,0.5756568908691406,0.0,0.005756568149207428,1.0,0.0,0.0,0.181005187261032,0.09050259363051907,0.0,0.0,0.1810052786959727,0.0,0.0018100518726103278,0.0
