test_data_name,image_auroc,pixel_auroc
bottle,100.0,98.34344261783397
cable,98.93178410794603,88.36077421178524
capsule,89.9880335061827,98.309936679052
carpet,98.59550561797754,99.02879688783798
grid,84.87886382623225,83.01732269811102
hazelnut,100.0,98.41093014866273
leather,100.0,99.27886844523269
metal_nut,99.90224828934507,83.43207480882647
pill,93.97163120567375,96.36728085022843
screw,68.23119491699117,97.21464707819932
tile,99.71139971139971,95.05818868359484
toothbrush,100.0,98.50696100856112
transistor,95.0,80.73527411966587
wood,98.59649122807018,94.16683052007429
zipper,98.42436974789916,98.38291018129178
