test_data_name,image_auroc,pixel_auroc
bottle,99.52380952380952,98.55178703038513
cable,99.08170914542728,96.2832190445648
capsule,95.45273234942162,98.72959174408587
carpet,98.8362760834671,99.13863234579415
grid,97.99498746867168,94.8317622381166
hazelnut,100.0,92.79133819575546
leather,100.0,99.28587185809911
metal_nut,98.58260019550342,95.99515598494656
pill,46.29023458810693,79.41537883158773
screw,92.53945480631278,94.51313173477143
tile,98.34054834054835,94.84480000278198
toothbrush,100.0,98.37004006327822
transistor,55.95833333333333,75.29240870752818
wood,98.50877192982455,94.80278157131103
zipper,97.24264705882352,98.3694427805227
