test_data_name,image_auroc,pixel_auroc
bottle,99.76190476190476,98.41300691501262
cable,93.98425787106446,71.20637640905429
capsule,92.74032708416435,98.25625392364809
carpet,99.03691813804174,99.14362634053802
grid,96.4076858813701,93.77234201883361
hazelnut,100.0,98.64299211644295
leather,100.0,99.28479652593293
metal_nut,99.02248289345064,96.19417623438396
pill,91.02564102564102,96.5537490910417
screw,55.74912891986064,93.19774873604283
tile,99.06204906204907,95.53616646281213
toothbrush,100.0,98.00938091896974
transistor,99.04166666666666,93.08340052495187
wood,98.94736842105263,94.68444129404577
zipper,97.47899159663865,98.20054836366975
