test_data_name,image_auroc,pixel_auroc
bottle,99.76190476190476,98.43967121842509
cable,99.04422788605697,92.36728278846986
capsule,87.31551655364977,98.357417775467
carpet,98.55537720706259,99.07538806946519
grid,88.80534670008355,91.11907712130217
hazelnut,99.60714285714285,98.57542213676719
leather,100.0,99.29050405442975
metal_nut,99.95112414467253,91.3389104026176
pill,90.26186579378069,96.38344823105508
screw,63.230170116827225,97.11241819455516
tile,99.02597402597402,94.83845289122009
toothbrush,97.77777777777777,98.81522369953916
transistor,94.91666666666667,78.99216892076846
wood,95.35087719298245,81.73372321800814
zipper,96.95378151260505,98.49331232106377
