test_data_name,image_auroc,pixel_auroc
bottle,100.0,98.44696372634486
cable,99.23163418290855,92.81265831653054
capsule,89.34982050259275,98.34369266215154
carpet,98.75601926163723,98.57105118415718
grid,93.4001670843776,95.32120914348077
hazelnut,99.89285714285715,98.42219862833474
leather,100.0,99.27531676298885
metal_nut,99.90224828934507,97.49132997942824
pill,90.0709219858156,96.45361909292106
screw,73.90858782537406,97.49962534779515
tile,98.12409812409811,94.34423802514056
toothbrush,99.16666666666667,98.65168894394353
transistor,94.95833333333333,82.3791785930538
wood,93.68421052631578,78.062922883283
zipper,96.11344537815127,98.2581706019957
