test_data_name,image_auroc,pixel_auroc
bottle,36.42857142857143,73.5824012675866
cable,56.70914542728636,62.27514884821916
capsule,39.52931790985241,90.75075233016547
carpet,99.23756019261639,99.02174671708217
grid,71.7627401837928,26.13044496973464
hazelnut,100.0,98.42296191424116
leather,100.0,99.29709088811282
metal_nut,42.22873900293255,84.62722785425518
pill,55.23731587561376,78.6273614789065
screw,94.34310309489649,98.47665867407733
tile,99.24242424242425,94.82570948460317
toothbrush,80.55555555555556,93.55120083446758
transistor,36.83333333333333,75.98864234341214
wood,98.6842105263158,93.97032022575291
zipper,97.45273109243698,98.64264905340097
