test_data_name,image_auroc,pixel_auroc
candle,95.36,98.44284510397455
capsules,68.08333333333333,95.14339533870067
cashew,95.61999999999999,98.18086956154175
chewinggum,97.48,99.13707894047106
fryum,94.05999999999999,89.81526058857827
macaroni1,91.84,99.28418481640588
macaroni2,58.20000000000001,94.44377213658984
pcb1,85.59,99.54663665849525
pcb2,82.05000000000001,96.80261171207711
pcb3,92.19801980198021,98.65998081316893
pcb4,97.93069306930693,96.83456212961453
pipe_fryum,98.24,92.89080143699748
