test_data_name,image_auroc,pixel_auroc
candle,97.22999999999999,99.24055341443456
capsules,65.5,92.19616896878397
cashew,94.12,96.90783481072332
chewinggum,97.98,99.44932795627105
fryum,91.72,89.9797445592807
macaroni1,96.06000000000002,99.58988248623035
macaroni2,68.27000000000001,70.76109418013637
pcb1,79.47999999999999,99.52146289593763
pcb2,82.46,96.01718963851036
pcb3,84.98019801980197,98.94444944066777
pcb4,99.18811881188118,94.51950523748276
pipe_fryum,97.11999999999999,98.83129635492044
