test_data_name,image_auroc,pixel_auroc
bottle,99.52380952380952,98.55741008704611
cable,99.06296851574213,95.90383106955944
capsule,95.45273234942162,98.73180909984013
carpet,96.86998394863564,98.636037779555
grid,69.17293233082708,69.89512933605235
hazelnut,100.0,92.8089741758965
leather,99.96603260869566,99.29662194291767
metal_nut,98.43597262952102,95.98478822995216
pill,43.262411347517734,80.67347089450668
screw,92.53945480631278,94.51313182085592
tile,98.34054834054835,94.84629805154576
toothbrush,80.0,86.42617471391407
transistor,57.16666666666668,75.07897793569443
wood,97.63157894736842,94.27509419760914
zipper,23.92331932773109,90.13469796951765
