test_data_name,image_auroc,pixel_auroc
bottle,36.82539682539683,72.5990743744187
cable,99.04422788605697,89.087509883181
capsule,85.87953729557239,98.21175418065825
carpet,98.47512038523274,99.00909546057007
grid,81.95488721804512,79.70621783181781
hazelnut,99.35714285714286,97.97728223593373
leather,97.79211956521738,99.17394812173077
metal_nut,99.65786901270772,98.19326351627024
pill,76.15930169121658,95.32845981058516
screw,38.22504611600738,89.50880668939628
tile,98.91774891774892,95.66519306683404
toothbrush,83.61111111111111,94.77802224315954
transistor,70.70833333333334,72.4555005564423
wood,98.68421052631578,95.26771697325206
zipper,97.68907563025209,98.4129069470839
