test_data_name,image_auroc,pixel_auroc
bottle,100.0,98.42877662504328
cable,93.51574212893554,92.87550220941614
capsule,91.6633426406063,98.3350821404781
carpet,98.51524879614767,99.02144038123991
grid,79.4486215538847,76.7682140251075
hazelnut,91.35714285714286,83.32456229292514
leather,100.0,99.29082209685664
metal_nut,96.28543499511241,97.32172522107861
pill,83.06055646481178,86.89376187587122
screw,68.55913096946095,70.72597181744541
tile,89.7907647907648,81.80863198556303
toothbrush,100.0,98.59831203785238
transistor,93.29166666666666,92.26019298823982
wood,98.0701754385965,94.57840943202798
zipper,91.17647058823529,83.00440319066153
