test_data_name,image_auroc,pixel_auroc
bottle,100.0,98.39048562393769
cable,94.15292353823088,91.53555663009759
capsule,87.27562824092541,98.3424612076954
carpet,98.83627608346708,99.05693244415859
grid,97.91144527986634,98.70439509099101
hazelnut,97.92857142857143,97.43879086309745
leather,100.0,99.2960563155522
metal_nut,99.51124144672532,98.05250563308957
pill,95.11729405346426,97.17034804064237
screw,72.69932363189179,96.11039442115856
tile,99.27849927849928,95.53017789761317
toothbrush,100.0,98.59225491002212
transistor,99.54166666666666,95.59672387921091
wood,99.3859649122807,94.41274226914892
zipper,97.00630252100841,98.38000455778337
