test_data_name,image_auroc,pixel_auroc
candle,96.38,95.25224972299354
capsules,66.68333333333334,97.13057815614025
cashew,96.96,98.21826142647086
chewinggum,98.83999999999999,99.10539892717166
fryum,95.26,90.38057187505088
macaroni1,78.19999999999999,99.16354143444926
macaroni2,68.31,96.18860287354435
pcb1,97.04,99.81413785524607
pcb2,83.97999999999999,96.30079906789798
pcb3,83.63366336633663,98.80664231602536
pcb4,95.98019801980197,96.27956522110273
pipe_fryum,95.58000000000001,98.76587159941762
