test_data_name,image_auroc,pixel_auroc
bottle,100.0,98.45380098954377
cable,2.623688155922039,27.206209356778306
capsule,90.78579976067013,98.20132868382542
carpet,98.7158908507223,99.02079891816295
grid,78.52965747702589,76.26505634789865
hazelnut,0.0,19.367338523602758
leather,100.0,99.29413169656397
metal_nut,97.11632453567938,97.3489500517791
pill,23.186033824331698,35.05269780747054
screw,10.698913711826194,12.462227829672349
tile,0.0,26.47313630185892
toothbrush,100.0,98.60758621800059
transistor,0.0,14.041204996898799
wood,98.24561403508771,94.62926764373991
zipper,67.48949579831933,34.164946009379264
