test_data_name,image_auroc,pixel_auroc
bottle,99.52380952380952,98.45795132860368
cable,98.8568215892054,94.70390246041603
capsule,82.36936577582769,97.90363185522483
carpet,98.79614767255217,99.12602905895048
grid,78.94736842105263,83.88875104349079
hazelnut,100.0,98.46722891286846
leather,100.0,99.2674484764413
metal_nut,99.90224828934507,97.18897988838381
pill,92.68957992362247,96.37937014565362
screw,59.04898544783768,96.60546710521211
tile,99.6031746031746,95.20241823697495
toothbrush,88.88888888888889,97.68785347760497
transistor,99.66666666666667,93.85069721415354
wood,93.85964912280701,90.21902852616323
zipper,99.10714285714286,98.34682213979805
