test_data_name,image_auroc,pixel_auroc
bottle,41.34920634920635,60.91262455632561
cable,99.11919040479759,96.9252130185075
capsule,95.45273234942162,98.72637317933888
carpet,99.11717495987158,99.13740142955228
grid,75.77276524644945,73.68890242345284
hazelnut,100.0,92.77228165369067
leather,99.96603260869566,99.28939426269417
metal_nut,48.53372434017595,79.68067443397922
pill,48.608837970540094,78.51553255135826
screw,92.53945480631278,94.51313173477143
tile,98.34054834054835,94.84393789547568
toothbrush,100.0,98.3150658743902
transistor,57.70833333333334,75.39999229295752
wood,98.42105263157896,94.72516428472458
zipper,25.02626050420168,90.12438260443358
