method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auprc,class_size_pred_error,auroc,tail_pred_acc,tail_pred_mcc,tail_pred_precision,tail_pred_recall,ratio_missing_tail_std,ratio_included_anomaly_std,ratio_included_head_std,auprc_std,class_size_pred_error_std,auroc_std,tail_pred_acc_std,tail_pred_mcc_std,tail_pred_precision_std,tail_pred_recall_std
acs-trim_min-none,0.0,13.236074229599273,52.71370679208783,84.32177363128663,0.8720000000000001,99.47317995313242,90.29826231300831,0.6465426958721897,0.4728629320791217,1.0,0.0,3.989207972574576,13.509820838238074,10.028241990292518,0.029495762407505264,0.39174173767592013,4.0643496876502345,0.108419609608424,0.13509820838238076,0.0
acs-trim_min-mode,0.0,8.417853946705595,35.860417064926935,83.36475008702105,0.22800000000000004,99.44148556965051,95.33773001283407,0.7770700027688592,0.6413958293507307,1.0,0.0,3.726511063567126,14.900771194692005,8.849693136423872,0.0719027120489902,0.3349634380218591,2.182897804397035,0.09890485614828337,0.14900771194692006,0.0
acs-trim_min-mean,0.0,6.577912559439888,23.684851132499922,87.72505558316212,0.22400000000000003,99.63146787368524,97.19448994845152,0.8546725349566756,0.7631514886750008,1.0,0.0,5.396719273023443,21.28450357610868,9.36351537936222,0.06148170459575759,0.3427181257831247,2.9662294626705803,0.13672138264420328,0.2128450357610868,0.0
acs-truncate_min-none,0.0,16.878506196159975,63.05091125112845,81.4300177165467,0.954,99.48084214733395,86.0439732670784,0.5578495930563354,0.3694908874887155,1.0,0.0,3.499628674211986,7.897506643572497,9.968360248526432,0.008944271909999175,0.3748345423010615,2.3690343879324955,0.06455687721440001,0.07897506643572494,0.0
acs-truncate_min-mode,0.0,9.943814813744352,43.366742941009974,80.5930174662306,0.542,99.41285026557361,93.81503336131573,0.7246712145527358,0.5663325705899003,1.0,0.0,4.949554410909378,10.80672203245904,9.484965910834783,0.03768288736283351,0.3699063182897816,1.4260114183901613,0.07403368042273789,0.10806722032459042,0.0
acs-truncate_min-mean,0.0,8.702146560078383,37.75108939994841,82.72490435462227,0.536,99.55689979451788,94.75428604520857,0.7606016362942204,0.622489106000516,1.0,0.0,5.734224195514846,19.671563208965235,10.616105380982114,0.03507135583350034,0.4008651485618001,2.8357438165612487,0.12948914294799183,0.19671563208965231,0.0
acs-half_min-none,0.0,9.875102033167163,44.37371185033153,83.24015781548664,0.8220000000000001,99.47188130952698,93.490509390831,0.7161390033021539,0.5562628814966847,1.0,0.0,5.1181029463701995,12.45227639374546,11.040848687590044,0.040865633483405106,0.39451911998801303,1.8481850495490961,0.08678851407696064,0.12452276393745461,0.0
acs-half_min-mode,0.0,5.391253990758846,26.59421144177748,86.90656676550736,0.078,99.5692181731039,96.92136636935174,0.8386277705086345,0.7340578855822252,1.0,0.0,3.2103489447273934,17.254197470003533,10.640028552894762,0.0828854631404084,0.28561056896703085,2.2682742115590737,0.1095455226745137,0.17254197470003527,0.0
acs-half_min-mean,0.0,4.742099218008568,25.60766635324081,92.36807268540383,0.08,99.7996938024001,97.1419845847413,0.846474998352585,0.7439233364675919,1.0,0.0,4.118727524932863,14.675709488139658,9.499597190773134,0.07035623639735145,0.2684582702957792,1.6937772864637726,0.08951128942855058,0.14675709488139654,0.0
lof,62.12987012987013,61.577444312161504,80.01284091311868,20.932244427139466,1.0,57.23884932892649,82.82567024230957,0.18515926435646207,0.19987159086881323,0.3787012987012987,8.70390432869901,11.04053383279101,3.9869830197804275,4.924428067204886,0.0,4.174088036463564,1.8612476970098126,0.0627732809220322,0.039869830197804275,0.0870390432869901
