test_data_name,image_auroc,pixel_auroc
candle,87.67,96.63827773776123
capsules,67.55,94.30201916476591
cashew,97.50000000000001,98.29278369136696
chewinggum,97.13999999999999,99.17208925211123
fryum,94.52000000000001,91.64324953983149
macaroni1,94.07,99.60699372131549
macaroni2,57.099999999999994,91.25714423668686
pcb1,83.49,96.96051177064412
pcb2,95.11999999999999,97.47217895877469
pcb3,80.0,98.40518890141338
pcb4,94.12871287128712,93.66613155744719
pipe_fryum,90.53999999999999,98.10891763314237
