test_data_name,image_auroc,pixel_auroc
candle,97.28999999999999,99.30891384385912
capsules,60.9,94.7491308429803
cashew,88.98,97.1322200452239
chewinggum,97.96000000000001,99.47137028802706
fryum,94.46000000000001,87.4360057599418
macaroni1,64.91,97.77804988408192
macaroni2,60.20000000000001,95.53137893369167
pcb1,97.26,99.36322239118995
pcb2,79.30000000000001,94.38107058197728
pcb3,96.01980198019801,99.07051134407703
pcb4,99.56435643564356,92.49267183492344
pipe_fryum,93.19999999999999,98.67713550864377
