test_data_name,image_auroc,pixel_auroc
bottle,99.60317460317461,98.16216358281362
cable,69.79010494752625,78.94872542219909
capsule,49.860390905464705,28.273184379110056
carpet,98.15409309791332,98.91048939347884
grid,0.0,19.11474483599671
hazelnut,67.46428571428571,91.61175101467431
leather,0.6114130434782608,15.736618493868512
metal_nut,69.89247311827957,90.40478225481307
pill,22.25859247135843,41.93326342894612
screw,50.07173601147776,89.18694237766064
tile,99.27849927849928,95.79501704431938
toothbrush,91.94444444444444,96.94608633161388
transistor,93.875,90.77213610192567
wood,0.0,33.898330233039495
zipper,39.390756302521005,22.05543481642852
