test_data_name,image_auroc,pixel_auroc
bottle,100.0,98.2369714242007
cable,99.13793103448276,97.08074378613375
capsule,61.946549660949344,97.1786734496202
carpet,99.67897271268058,99.13840136043295
grid,69.7577276524645,71.88583026098583
hazelnut,98.32142857142857,98.32970405937674
leather,100.0,99.2947664622536
metal_nut,99.8533724340176,91.01346005525835
pill,80.60556464811785,94.96129554825691
screw,47.34576757532282,95.1137174222796
tile,99.74747474747474,95.21754988401177
toothbrush,86.94444444444443,94.9461960617496
transistor,97.75,87.50634937227906
wood,97.01754385964911,94.81502921808038
zipper,96.71743697478992,97.71321732671055
