test_data_name,image_auroc,pixel_auroc
bottle,99.84126984126985,98.3610081863797
cable,92.26011994002998,91.67653656516758
capsule,84.12445153570005,82.33282519744138
carpet,98.07383627608347,98.99963315651692
grid,54.385964912280706,68.5049123836442
hazelnut,86.07142857142857,94.06392873907198
leather,74.89809782608695,67.11143075120216
metal_nut,92.37536656891496,95.22990725586546
pill,78.1505728314239,79.76679414322274
screw,54.0479606476737,92.70303659120327
tile,98.95382395382396,95.64178788224285
toothbrush,90.55555555555556,97.94035912398161
transistor,97.875,91.8577125541292
wood,56.92982456140351,75.71022065522357
zipper,84.79516806722688,82.55207312153027
