method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auprc,class_size_pred_error,auroc,tail_pred_acc,tail_pred_mcc,tail_pred_precision,tail_pred_recall,ratio_missing_tail_std,ratio_included_anomaly_std,ratio_included_head_std,auprc_std,class_size_pred_error_std,auroc_std,tail_pred_acc_std,tail_pred_mcc_std,tail_pred_precision_std,tail_pred_recall_std
kmeans,73.33333333333333,44.25073241943386,98.99018424158089,1.3007069435361662,6.37,39.13591006187025,54.94369089603424,-0.055511920439064166,0.010098157584191103,0.2666666666666667,37.350525142159135,10.288063511057093,1.3839782957296405,0.29429656380518915,1.4744999152254978,12.594022800270475,9.52842054684288,0.0901048752625433,0.01383978295729641,0.37350525142159136
kmeans_norm,73.33333333333333,44.25073241943386,98.99018424158089,1.3007069435361662,6.37,39.13591006187025,54.94369089603424,-0.055511920439064166,0.010098157584191103,0.2666666666666667,37.350525142159135,10.288063511057093,1.3839782957296405,0.29429656380518915,1.4744999152254978,12.594022800270475,9.52842054684288,0.0901048752625433,0.01383978295729641,0.37350525142159136
gmm,0.0,100.0,97.8754188036427,51.06229059817865,14.0,50.0,2.1245813369750977,0.0,0.021245811963572912,1.0,0.0,0.0,0.18570844674308448,0.09285422337154224,0.0,0.0,0.1857095930201436,0.0,0.0018570844674308106,0.0
gmm_norm,0.0,100.0,97.8754188036427,51.06229059817865,14.0,50.0,2.1245813369750977,0.0,0.021245811963572912,1.0,0.0,0.0,0.18570844674308448,0.09285422337154224,0.0,0.0,0.1857095930201436,0.0,0.0018570844674308106,0.0
kde,0.0,100.0,97.84973301942809,51.08634265308362,1.0,51.167261537058565,3.401329517364502,0.010450940573311161,0.021502669805719098,1.0,0.0,0.0,0.15170146782306085,0.06897696051875746,0.0,2.074723630276374,2.4574421504791935,0.013812211616346902,0.0015170146782306233,0.0
kde_norm,0.0,25.920529575080074,79.532063227711,87.37864577091177,1.0,99.5523889764586,87.03306257724762,0.4102544187594213,0.20467936772289003,1.0,0.0,5.833311818367679,12.502771732638358,5.252036115215316,0.0,0.3818172689662003,10.14179182436606,0.15388984023142713,0.12502771732638363,0.0
affprop,0.5555555555555556,26.020115287318397,85.30552609789815,78.17576545189715,0.6859999999999999,99.8208116460439,87.62769520282745,0.35641273035698806,0.1469447390210185,0.9944444444444445,1.242259987499883,8.293179503539369,1.9580078375947112,28.697754082603478,0.0585662018573853,0.24300732080007598,1.1732388552949515,0.025578081798229877,0.01958007837594713,0.012422599874998826
affprop_norm,0.0,28.071222998803467,85.4349866881748,78.70445344129556,0.6599999999999999,99.93950225784812,87.39735141396523,0.3558628536534423,0.1456501331182519,1.0,0.0,4.617008107470413,1.738384010889328,29.16328972504216,0.06670832032063165,0.08701761854271489,1.8829178594755622,0.024190861421544755,0.017383840108893177,0.0
knnod,0.0,44.44705165765099,78.81556248743941,94.3539698286745,1.0,99.90389330593403,92.0954404771328,0.440962569545256,0.2118443751256059,1.0,0.0,1.416969890163831,1.8560452799634228,5.05972536484288,0.0,0.06987472427453753,0.18827643096060714,0.01982287282876039,0.018560452799634208,0.0
knnod_norm,0.0,37.80059776757891,78.81556248743941,99.40409536503581,1.0,99.9867828673239,92.0954404771328,0.440962569545256,0.2118443751256059,1.0,0.0,8.892057578462834,1.8560452799634228,0.4840722045095263,0.0,0.0110939190494382,0.18827643096060714,0.01982287282876039,0.018560452799634208,0.0
