test_data_name,image_auroc,pixel_auroc
bottle,99.60317460317461,98.40492291384588
cable,96.81409295352323,95.99161705981241
capsule,69.40566414040686,95.51987562171142
carpet,98.75601926163723,99.05797705849918
grid,81.62071846282373,74.3439563975661
hazelnut,98.78571428571429,97.57033498096007
leather,56.385869565217384,84.19794681407282
metal_nut,76.97947214076247,95.06444445767627
pill,70.56737588652483,90.71342647847244
screw,87.59991801598687,99.13753060005
tile,98.26839826839827,94.76682681581849
toothbrush,90.27777777777779,98.49794824790376
transistor,99.29166666666667,95.15894127293568
wood,98.85964912280701,95.09024411886315
zipper,97.1376050420168,98.567270057394
