test_data_name,image_auroc,pixel_auroc
candle,96.10000000000001,99.19145191616401
capsules,68.03333333333332,98.11227407190451
cashew,96.85999999999999,98.68559691364317
chewinggum,97.66,99.42422894434196
fryum,91.74000000000001,90.18366535221583
macaroni1,84.31,99.40167656339295
macaroni2,66.53,89.83225977856284
pcb1,91.86000000000001,99.59009619323537
pcb2,90.11,97.82465471561711
pcb3,93.94059405940594,99.23717173460632
pcb4,97.83168316831683,97.27006851071788
pipe_fryum,99.1,98.35927464146815
