test_data_name,image_auroc,pixel_auroc
bottle,99.60317460317461,98.29606895731446
cable,98.96926536731634,96.92074017127015
capsule,78.97885919425609,96.53501689988826
carpet,98.55537720706259,98.8509019184521
grid,72.51461988304094,72.19936967759035
hazelnut,98.32142857142857,97.59792806402747
leather,99.96603260869566,99.25525024653882
metal_nut,99.75562072336265,97.56202797243833
pill,83.27877795962902,95.24794793812683
screw,61.139577782332445,95.83176990139636
tile,99.63924963924964,95.38304018689051
toothbrush,89.72222222222223,96.97952787145582
transistor,99.83333333333333,92.15956641785856
wood,97.10526315789474,92.38086699192534
zipper,96.58613445378151,97.46500788798686
