test_data_name,image_auroc,pixel_auroc
bottle,100.0,98.36687017274345
cable,90.85457271364318,90.36279706640516
capsule,87.4351814918229,98.28762037299487
carpet,98.83627608346708,98.88899702773239
grid,90.05847953216374,84.66199623830552
hazelnut,99.0,97.05546116269429
leather,100.0,99.2466776004346
metal_nut,96.9208211143695,97.42891601681406
pill,90.0709219858156,96.33664225369292
screw,79.83193277310924,95.28463445180388
tile,99.06204906204907,95.1971997304605
toothbrush,85.83333333333334,80.05555564338285
transistor,94.16666666666667,92.4755073827914
wood,98.94736842105263,94.75102147105203
zipper,97.08508403361344,98.07892011523415
