test_data_name,image_auroc,pixel_auroc
bottle,100.0,98.37708423911066
cable,92.44752623688156,90.19844903251581
capsule,89.90825688073394,98.39248422622912
carpet,97.9935794542536,92.63869852462773
grid,87.38512949039266,86.25403806103542
hazelnut,98.60714285714285,97.37271425181162
leather,100.0,99.34112960327703
metal_nut,86.36363636363636,47.891357724144726
pill,88.78887070376432,67.76722207680812
screw,72.98626767780283,96.12317438704821
tile,67.20779220779221,70.47122269559202
toothbrush,99.72222222222223,98.60297541069338
transistor,91.29166666666666,66.52698792896756
wood,98.94736842105264,94.50629419893248
zipper,95.7983193277311,98.31811674701298
