test_data_name,image_auroc,pixel_auroc
bottle,100.0,98.45936007855559
cable,97.13268365817092,93.96551469216404
capsule,91.38412445153571,98.23446865022811
carpet,99.07704654895666,99.05777531771477
grid,84.9624060150376,85.29960528298801
hazelnut,100.0,98.51223995445304
leather,100.0,99.29578211695477
metal_nut,98.38709677419355,96.58084169370352
pill,95.5810147299509,97.55627792812152
screw,94.46607911457265,99.34381755274093
tile,99.27849927849928,95.48221007470666
toothbrush,100.0,98.58038746100408
transistor,98.91666666666666,93.66613978422451
wood,98.24561403508771,94.8213131582849
zipper,97.61029411764706,98.63319069863763
