test_data_name,image_auroc,pixel_auroc
bottle,98.73015873015872,98.38672578705891
cable,99.02548725637182,96.921886661982
capsule,64.69884323893099,96.77711393155587
carpet,99.07704654895666,98.95284889073898
grid,71.09440267335006,74.23203126611524
hazelnut,95.85714285714285,97.25548603381527
leather,100.0,99.23677763229404
metal_nut,99.8533724340176,79.8627901818565
pill,88.40698308783415,96.235470573179
screw,54.99077679852429,96.4549045057444
tile,99.13419913419914,95.31543262687016
toothbrush,88.8888888888889,97.09233448706857
transistor,95.04166666666667,83.28137447875348
wood,95.70175438596492,82.307085511999
zipper,94.27521008403362,97.70432236821432
