test_data_name,image_auroc,pixel_auroc
bottle,99.52380952380952,98.30459383542781
cable,98.51949025487255,97.16391715175308
capsule,61.587554846429995,97.03800516611099
carpet,99.31781701444623,99.14480024001908
grid,76.94235588972431,71.94886127786252
hazelnut,98.5,98.27594343069488
leather,99.93206521739131,99.25859706782148
metal_nut,99.8533724340176,92.64022685308542
pill,84.17894162575013,95.59346827966021
screw,57.7372412379586,95.82836418474642
tile,99.35064935064935,94.71664693775517
toothbrush,91.11111111111111,97.52414177617749
transistor,96.24999999999999,84.32842750416692
wood,97.45614035087719,92.63165789565193
zipper,96.34978991596638,97.57048190544378
