method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auprc,class_size_pred_error,auroc,tail_pred_acc,tail_pred_mcc,tail_pred_precision,tail_pred_recall,ratio_missing_tail_std,ratio_included_anomaly_std,ratio_included_head_std,auprc_std,class_size_pred_error_std,auroc_std,tail_pred_acc_std,tail_pred_mcc_std,tail_pred_precision_std,tail_pred_recall_std
acs-trim_min-none,0.0,22.29340939163359,67.05763255375089,59.139522642876024,0.892,99.49557796026183,89.1680091060698,0.5119626506715788,0.32942367446249105,1.0,0.0,13.355085265840849,26.79990157204718,11.092454738191673,0.013038404810405304,0.19406825102682598,12.375103398020087,0.2566553650808477,0.2679990157204718,0.0
acs-trim_min-mode,0.0,9.169847150146818,28.11676658042532,57.86312725167767,0.2,99.44978923106892,99.16042631492019,0.8439559177745867,0.7188323341957468,1.0,0.0,1.9750528619247139,3.98147033633683,10.986015937034717,0.03391164991562634,0.2074748529001898,0.17968875116324948,0.02389764377501596,0.03981470336336831,0.0
acs-trim_min-mean,0.0,5.74574296827349,18.656271619392264,64.53893996441595,0.21200000000000002,99.58594458900352,99.48955418076366,0.8986969531277275,0.8134372838060774,1.0,0.0,2.863326596840191,8.29180893858445,14.37382213852297,0.027748873851023217,0.22757942433325007,0.2541586890632189,0.04619400024673883,0.08291808938584447,0.0
acs-truncate_min-none,0.0,23.875447867401252,80.51253286534502,60.17785488257882,0.962,99.46776863919301,87.99983315169811,0.4008888841739552,0.19487467134654976,1.0,0.0,6.806805969429957,13.427560191870608,11.590321820733445,0.004472135954999583,0.20346792490170587,6.205782630746365,0.1442004063317424,0.13427560191870602,0.0
acs-truncate_min-mode,0.0,9.430229341439107,28.219183916858334,60.04669149295395,0.532,99.46419037982989,99.13587452378124,0.8425797707773693,0.7178081608314166,1.0,0.0,3.191818985536032,7.774369510590234,11.378868311449418,0.01643167672515499,0.20066166561299176,0.3135161548622378,0.04638289280905567,0.07774369510590236,0.0
acs-truncate_min-mean,7.222222222222223,6.010448850626431,20.3218229951243,64.3375143813287,0.532,99.55660983366514,99.31418851949275,0.8538327829344693,0.796781770048757,0.9277777777777778,9.938079899999066,2.8553103481006548,8.60820930682024,14.664639158367468,0.01643167672515499,0.22232122372254057,0.25113612917121686,0.051534872423616665,0.08608209306820237,0.09938079899999061
acs-half_min-none,0.0,17.414226935037146,63.8105034401573,59.25361225696563,0.85,99.50036695326068,95.184411033988,0.5771127706900349,0.361894965598427,1.0,0.0,6.245714461589891,16.169505659703074,12.30488085610881,0.012247448713915901,0.19814663080897182,3.062222286926212,0.1358865566196659,0.16169505659703073,0.0
acs-half_min-mode,0.0,7.523489916109229,23.339181826576784,59.887121476407195,0.048,99.48335216019437,99.31945618707687,0.8714844101492151,0.7666081817342322,1.0,0.0,3.3407506875416,8.835392143881492,14.10501662014683,0.03563705936241092,0.22852970741248518,0.3009150080843904,0.05003641336906945,0.08835392143881496,0.0
acs-half_min-mean,0.0,4.809777591131642,16.2926352557559,65.84292943474865,0.066,99.63176300646953,99.57266418728977,0.9124135736832729,0.837073647442441,1.0,0.0,2.1140024801978736,6.492831240873577,13.322033532331165,0.03130495168499706,0.17829250697453436,0.187780247217549,0.03565323451401432,0.06492831240873571,0.0
lof,11.11111111111111,66.24141094479607,87.40047770212864,57.904426062652455,1.0,95.83135342899936,86.64424151182175,0.30477970861451453,0.12599522297871363,0.888888888888889,7.856742013183861,5.756739030658803,1.8510201881544264,19.854910959338216,0.0,3.157908681079628,0.4308298311040769,0.03967552639577264,0.018510201881544227,0.07856742013183862
lof_norm,23.888888888888893,65.77747281132409,89.20356243648887,55.031083267798785,1.0,86.50805436622457,86.10281348228455,0.2521701856339547,0.10796437563511137,0.7611111111111112,16.964923871780524,4.413586484483415,2.899997250733301,21.750666500834424,0.0,10.116593770575184,0.7962518085595975,0.07499432257023277,0.028999972507332987,0.1696492387178052
if,6.111111111111112,9.780658294254298,47.12633765859208,89.01982496753145,1.0,99.54463230942862,97.87103744223714,0.6926302261735104,0.5287366234140792,0.9388888888888889,6.3343079172174335,3.384064006168225,12.042353240316459,5.81534810829948,0.0,0.43094246033621797,1.2836888109854276,0.10185139141998527,0.12042353240316458,0.06334307917217433
if_norm,12.222222222222223,5.582105968343482,35.643679906837804,85.36096104531413,1.0,99.2989643201079,98.36038037203252,0.7349852321801444,0.643563200931622,0.8777777777777779,6.972166887783964,2.8000982626963427,21.70804995302584,6.602179564198062,0.0,0.942900587662932,1.2610263691375634,0.13250068250938374,0.21708049953025835,0.0697216688778396
ocsvm,8.88888888888889,55.23538494098983,96.11468908477852,49.75856840368383,1.0,89.80367687908662,51.736865639686584,0.12151732188056592,0.038853109152214814,0.9111111111111111,6.334307917217432,5.552028738787342,0.5914314794439389,26.298420996356807,0.0,5.16459066510427,0.48173143167034,0.02373012876607103,0.005914314794439319,0.06334307917217434
ocsvm_norm,1.6666666666666665,47.29967453580106,95.80684547860281,85.64533406250114,1.0,98.24915937813843,52.17598557472229,0.14281764768867516,0.041931545213972035,0.9833333333333334,3.726779962499649,5.362620669038369,0.4580444732092696,5.474119465413239,0.0,2.877731586378513,0.42534947011988616,0.014792995169792496,0.004580444732092679,0.037267799624996496
