test_data_name,image_auroc,pixel_auroc
bottle,99.28571428571428,98.39208838921908
cable,98.9880059970015,97.28570918328815
capsule,78.73952931790986,96.76013374591903
carpet,98.83627608346708,99.01939324510187
grid,85.79782790309105,80.23559055965228
hazelnut,99.64285714285714,98.24187607011321
leather,100.0,99.23767930442237
metal_nut,99.95112414467253,93.13387573100684
pill,85.3518821603928,95.0066319521323
screw,61.48800983808157,96.6457035109566
tile,99.42279942279941,95.31648189872767
toothbrush,91.11111111111111,97.05332346476187
transistor,99.66666666666667,93.84134672184801
wood,97.10526315789473,83.08291757682534
zipper,94.74789915966386,97.54615569825727
