test_data_name,image_auroc,pixel_auroc
candle,93.57,98.41092162283482
capsules,70.16666666666666,98.19968605540305
cashew,95.82000000000001,98.3822412531503
chewinggum,97.74000000000001,99.41731442889188
fryum,94.44000000000001,87.58623793677526
macaroni1,94.71000000000001,99.48379714121259
macaroni2,64.85,81.0182362226517
pcb1,93.46000000000001,99.65716427180669
pcb2,86.40999999999998,97.33717326138922
pcb3,90.95049504950494,98.98643369802178
pcb4,97.48514851485149,95.94178455446982
pipe_fryum,99.02,98.83904211168613
