test_data_name,image_auroc,pixel_auroc
bottle,99.60317460317461,98.51258673908593
cable,99.06296851574213,96.52184499675712
capsule,95.45273234942162,98.72862859729659
carpet,99.23756019261637,99.12157843693912
grid,98.07852965747703,94.49236933365822
hazelnut,100.0,92.77925692993092
leather,100.0,99.31228784300501
metal_nut,97.9960899315738,96.07324962154891
pill,92.88052373158757,96.57510929655108
screw,92.53945480631278,94.51313173477143
tile,98.34054834054835,94.8450898927688
toothbrush,100.0,98.38015280694695
transistor,95.29166666666667,89.18054779595246
wood,98.33333333333333,94.77881904183305
zipper,97.8203781512605,98.21479279742667
