test_data_name,image_auroc,pixel_auroc
candle,93.39,99.05057745513749
capsules,63.150000000000006,96.74802550665966
cashew,97.52000000000001,98.24773896637865
chewinggum,98.05999999999999,99.16287159210142
fryum,90.52,90.4168140799311
macaroni1,94.77,99.51237249388325
macaroni2,70.71,85.68581535187914
pcb1,85.41000000000001,99.49696691549208
pcb2,94.02000000000001,93.86189233403927
pcb3,95.84158415841584,99.19154421176843
pcb4,99.6930693069307,97.33497326823141
pipe_fryum,99.22000000000001,96.63787450667587
