test_data_name,image_auroc,pixel_auroc
bottle,99.68253968253968,98.39173432473099
cable,85.66341829085458,66.91600663163223
capsule,93.6577582768249,98.63018757923834
carpet,99.03691813804174,99.03082843690777
grid,81.0359231411863,78.88883014511163
hazelnut,99.96428571428572,98.39564986356217
leather,100.0,99.29198579835598
metal_nut,98.38709677419355,87.36095307294708
pill,88.62520458265139,96.19838868684295
screw,46.812871490059436,90.21651500439721
tile,92.27994227994229,90.44254946280468
toothbrush,95.55555555555556,98.36503670017832
transistor,96.16666666666666,92.0235705285091
wood,96.14035087719299,92.83930087484595
zipper,94.0126050420168,88.7466583724472
