test_data_name,image_auroc,pixel_auroc
bottle,99.76190476190476,98.2251217044223
cable,87.03148425787106,80.99750976340283
capsule,76.86477861986438,97.14713236779625
carpet,68.09791332263241,69.12325430800185
grid,64.41102756892231,55.37203287654332
hazelnut,44.25,30.840914964222087
leather,74.1508152173913,83.05206349236043
metal_nut,64.613880742913,90.13890709317577
pill,80.36006546644845,95.27484760920119
screw,70.62922730067636,76.09999152355748
tile,71.75324675324674,73.42097868662233
toothbrush,80.0,94.0750442427731
transistor,97.16666666666667,92.68048270312438
wood,97.01754385964912,94.14135119200327
zipper,87.68382352941177,78.16718851729549
