test_data_name,image_auroc,pixel_auroc
candle,95.75,99.1317893634667
capsules,67.95000000000002,98.00824707323741
cashew,96.60000000000001,98.03588939237929
chewinggum,92.91999999999999,93.78660765641077
fryum,91.75999999999999,88.65554127285729
macaroni1,87.25999999999999,96.72508825138671
macaroni2,66.62,95.63055762431493
pcb1,90.19,99.64530443642523
pcb2,94.0,98.26918235088371
pcb3,95.4059405940594,98.4492985843939
pcb4,97.8118811881188,96.1538702777396
pipe_fryum,98.72000000000001,98.93356580575383
