method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auprc,class_size_pred_error,auroc,tail_pred_acc,tail_pred_mcc,tail_pred_precision,tail_pred_recall,ratio_missing_tail_std,ratio_included_anomaly_std,ratio_included_head_std,auprc_std,class_size_pred_error_std,auroc_std,tail_pred_acc_std,tail_pred_mcc_std,tail_pred_precision_std,tail_pred_recall_std
acs-trim_min-none,0.0,20.52847678308609,91.31330043611005,85.73684210526315,0.8939999999999999,99.8405536737878,88.17892529070377,0.2468475216509673,0.08686699563889952,1.0,0.0,7.643869211963818,11.391582042531429,12.377726063097166,0.011401754250991382,0.1740726294083794,5.965604917270741,0.16182181715022478,0.11391582042531424,0.0
acs-trim_min-mode,0.0,7.681515638495446,65.4626830969542,85.73684210526315,0.22000000000000003,99.84055367378778,97.88527501747012,0.5628490773268304,0.34537316903045806,1.0,0.0,2.674053030378981,16.83555859410109,12.377726063097166,0.0324037034920393,0.17407262940837803,2.948164622576928,0.17651956516148887,0.16835558594101094,0.0
acs-trim_min-mean,0.0,3.6596551302433653,30.0,88.475935828877,0.22999999999999998,99.87749775831239,99.6699460875243,0.8230889736731968,0.7,1.0,0.0,3.3900901351158503,27.386127875258307,12.219426858403075,0.028284271247461894,0.14705708181489469,0.3057017084462934,0.16149703936573373,0.2738612787525831,0.0
acs-truncate_min-none,0.0,23.00657916066169,96.2098207404938,81.91071428571429,0.9640000000000001,99.79616846536805,86.09192728996277,0.18026721241696075,0.03790179259506206,1.0,0.0,5.965110285986406,0.4925538293457191,11.950218275694157,0.005477225575051663,0.17045882191820375,0.4300747817535717,0.011862828159715632,0.004925538293457204,0.0
acs-truncate_min-mode,0.0,10.863170389948266,76.22972649470346,81.91071428571429,0.54,99.79616846536807,95.7459731772542,0.44702622514036394,0.23770273505296546,1.0,0.0,3.86178887018474,17.06691816537025,11.950218275694157,0.018708286933869733,0.1704588219182052,4.509760580578202,0.20524271739613445,0.17066918165370254,0.0
acs-truncate_min-mean,0.0,6.334087090013342,55.247967272319194,85.97368421052632,0.546,99.84752717448514,97.90117271244526,0.6317954535233345,0.44752032727680807,1.0,0.0,2.9572964826438204,26.604064474158427,12.068594347689624,0.015165750888103126,0.16321026664983132,3.519024993472252,0.23776718663410018,0.26604064474158434,0.0
acs-half_min-none,0.0,20.943656992383946,95.00921210119796,91.21719457013575,0.8539999999999999,99.91434162671547,89.37347188591957,0.21084088830406747,0.04990787898802053,1.0,0.0,6.620136470483883,0.685499898312164,10.363774076456885,0.011401754250991382,0.11925418990537842,2.1989487914142067,0.016703355561529385,0.00685499898312161,0.0
acs-half_min-mode,0.0,5.284733020027138,49.68215994531784,91.21719457013575,0.076,99.91434162671547,99.2010982427746,0.684688055773031,0.5031784005468216,1.0,0.0,3.626507192263815,29.635363237247446,10.363774076456885,0.042190046219457975,0.1192541899053797,0.6771211448119249,0.1992150875693462,0.2963536323724745,0.0
acs-half_min-mean,0.0,3.456145867910574,31.574444131719673,91.92307692307693,0.096,99.92828862811017,99.68832144513726,0.8178400651578128,0.6842555586828032,1.0,0.0,2.7658527230169323,21.96853929899899,9.158369922915893,0.033615472627943226,0.09195056978336844,0.24931220363906484,0.1307629562741087,0.2196853929899899,0.0
lof,0.0,62.55103229115521,96.3563286211138,96.07978595478596,1.0,99.97363503457592,85.525062084198,0.1761849692484338,0.036436713788862006,1.0,0.0,11.625218444365343,0.4453119821674599,3.667348020982659,0.0,0.027499249121338384,0.06721654337906,0.010861018620249808,0.004453119821674543,0.0
lof_norm,0.0,63.068056831445766,96.3563286211138,81.37636293000055,1.0,99.788137212637,85.525062084198,0.1761849692484338,0.036436713788862006,1.0,0.0,10.216656934661145,0.4453119821674599,21.43128002174617,0.0,0.3280516640443842,0.06721654337906,0.010861018620249808,0.004453119821674543,0.0
if,2.2222222222222223,13.600771844406612,89.59492224153497,58.77812881705292,1.0,98.8353470239874,94.43247832357883,0.303247094145693,0.10405077758465028,0.9777777777777779,4.969039949999532,4.384713048714744,5.206908066721399,23.63685114999729,0.0,0.8377564624301993,2.4541398441975955,0.07755018316764002,0.05206908066721392,0.049690399499995354
if_norm,4.444444444444445,9.587605309290998,83.06883971291866,79.81910036330413,1.0,99.41933886596681,97.26579299196601,0.39467792945436986,0.1693116028708134,0.9555555555555555,6.085806194501846,5.336343650506633,3.895947707100703,17.99364644626893,0.0,0.8660742488461787,0.8559222441508008,0.051945043973026565,0.038959477071007026,0.060858061945018485
ocsvm,13.333333333333332,59.89205690654329,99.04530138497715,23.274353669589058,1.0,84.95281160709678,50.3927356004715,0.05471709277235498,0.009546986150228488,0.8666666666666666,9.296222517045283,4.213097448421932,0.20152679023448772,35.207747152189775,0.0,7.783410961883877,0.1677052203791107,0.016375633638820903,0.0020152679023449074,0.09296222517045283
ocsvm_norm,0.0,52.62400023155071,98.88393726377335,66.22626447299548,1.0,99.35818680332466,51.354543566703796,0.07539578375898534,0.011160627362266464,1.0,0.0,6.868789214201415,0.16318419610214563,10.717912177295046,0.0,0.5860779903859195,1.681866259555822,0.006541611389172773,0.0016318419610214417,0.0
dbscan,0.0,100.0,99.45263241755474,50.27368379122264,14.0,50.0,0.5473673343658447,0.0,0.005473675824452688,1.0,0.0,0.0,0.06696085271544883,0.03348042635772624,0.0,0.0,0.0669619453175536,0.0,0.0006696085271544973,0.0
dbscan_norm,0.0,13.542009288277944,65.61206989557331,67.19396505221334,0.198,99.27644410772066,98.56047329958528,0.5605242093272176,0.34387930104426695,1.0,0.0,6.72314118238171,23.455896852773815,11.727948426386908,0.08043631020876083,0.4013999609127976,0.7991084816096856,0.1808464105702065,0.2345589685277381,0.0
dbscan_elbow,0.0,100.0,99.45263241755474,50.27368379122264,0.99,50.0,0.5473673343658447,0.0,0.005473675824452688,1.0,0.0,0.0,0.06696085271544883,0.03348042635772624,0.0,0.0,0.0669619453175536,0.0,0.0006696085271544973,0.0
dbscan_elbow_norm,0.0,100.0,99.45263241755474,50.27368379122264,0.99,50.0,0.5473673343658447,0.0,0.005473675824452688,1.0,0.0,0.0,0.06696085271544883,0.03348042635772624,0.0,0.0,0.0669619453175536,0.0,0.0006696085271544973,0.0
kmeans,88.88888888888889,38.509644643534024,99.86872059635044,0.30629842553958825,7.162000000000001,35.09178997447951,60.5989408493042,-0.04290585862102166,0.0013127940364955995,0.11111111111111112,19.245008972987524,8.817102125907649,0.2208148791763893,0.07150341841154283,1.2189421643375868,4.051073459716854,8.733406796386443,0.017685768340024503,0.00220814879176386,0.19245008972987526
kmeans_norm,88.88888888888889,38.509644643534024,99.86872059635044,0.30629842553958825,7.162000000000001,35.09178997447951,60.5989408493042,-0.04290585862102166,0.0013127940364955995,0.11111111111111112,19.245008972987524,8.817102125907649,0.2208148791763893,0.07150341841154283,1.2189421643375868,4.051073459716854,8.733406796386443,0.017685768340024503,0.00220814879176386,0.19245008972987526
gmm,0.0,100.0,99.45263241755474,50.27368379122264,14.0,50.0,0.5473673343658447,0.0,0.005473675824452688,1.0,0.0,0.0,0.06696085271544883,0.03348042635772624,0.0,0.0,0.0669619453175536,0.0,0.0006696085271544973,0.0
gmm_norm,0.0,100.0,99.45263241755474,50.27368379122264,14.0,50.0,0.5473673343658447,0.0,0.005473675824452688,1.0,0.0,0.0,0.06696085271544883,0.03348042635772624,0.0,0.0,0.0669619453175536,0.0,0.0006696085271544973,0.0
kde,0.0,100.0,99.45253099353332,50.274004830053826,1.0,50.05954844783304,0.5685877799987793,0.0004514656071730602,0.005474690064667031,1.0,0.0,0.0,0.06682873508126957,0.03349417097517818,0.0,0.03859354134171989,0.055011851623973484,0.0010095077871421793,0.0006682873508127346,0.0
kde_norm,0.0,37.127506868946725,95.6954736178131,80.9944721842021,1.0,99.75827180145232,80.6142457574606,0.17915803429502825,0.04304526382186901,1.0,0.0,15.728204449768445,3.389646703277203,12.998078865945295,0.0,0.22860202396799356,12.885999477906623,0.08422057641496615,0.033896467032772,0.0
affprop,51.11111111111111,17.787497765109705,98.24296414760495,37.42772217103537,0.986,69.76284727162246,85.43284893035889,0.06976882509569475,0.017570358523950457,0.48888888888888893,28.97423291201177,6.668691743752189,0.8937094573579912,24.44941239761926,0.16133815419794537,17.004908895195676,0.9277325172634255,0.05631090994748841,0.008937094573579964,0.2897423291201177
affprop_norm,44.44444444444444,21.356101139683226,97.80948968435338,41.581096862261845,0.908,77.52468691407408,85.64459919929504,0.08839310849263418,0.02190510315646627,0.5555555555555556,32.394177193585,4.833722656874454,1.4666260389244958,28.28432038059345,0.141492049246592,16.252777239713435,1.8757789453137854,0.07525100890842862,0.014666260389244932,0.32394177193585
knnod,0.0,31.44361405467639,94.54611191674466,95.34697247197248,1.0,99.97169028995427,90.51182344555855,0.22178999869622767,0.05453888083255322,1.0,0.0,8.374107581871316,0.662608725963324,3.422283893027999,0.0,0.017431396336621396,0.06169803845180733,0.013587227287041087,0.006626087259633249,0.0
knnod_norm,0.0,34.93606427583601,94.54611191674466,99.26851851851855,1.0,99.99553733984003,90.51182344555855,0.22178999869622767,0.05453888083255322,1.0,0.0,4.7923637918281665,0.662608725963324,1.1037780997932949,0.0,0.006838064913935802,0.06169803845180733,0.013587227287041087,0.006626087259633249,0.0
