test_data_name,image_auroc,pixel_auroc
bottle,98.41269841269842,98.29922832540925
cable,87.10644677661169,82.29642829734122
capsule,94.01675309134424,96.84567121022849
carpet,99.51845906902086,99.12424043791815
grid,98.24561403508771,97.9569296009568
hazelnut,95.71428571428571,97.53163962522355
leather,100.0,99.32267986226172
metal_nut,96.23655913978494,95.77798886954959
pill,94.43535188216039,93.56228178340496
screw,59.43840951014552,96.26929366539923
tile,99.60317460317461,95.57328331898628
toothbrush,89.16666666666667,96.79232382313423
transistor,92.08333333333334,88.43608146454947
wood,97.80701754385966,93.45472519024912
zipper,95.92962184873949,94.53618209443995
