test_data_name,image_auroc,pixel_auroc
bottle,99.04761904761905,97.69016928944511
cable,98.35082458770614,85.372702332927
capsule,75.02991623454328,95.30976399564442
carpet,97.5521669341894,98.87359108334395
grid,59.64912280701755,51.48781048089197
hazelnut,97.14285714285714,84.93892717114565
leather,100.0,99.30649955492105
metal_nut,65.39589442815249,90.1543560004702
pill,94.92635024549918,89.70077068915636
screw,40.45911047345768,89.97067155235615
tile,98.66522366522366,95.46802668472614
toothbrush,89.44444444444444,96.31310006370192
transistor,95.91666666666666,88.73062403087887
wood,94.21052631578947,89.8226487038617
zipper,93.98634453781513,97.00232056684493
