test_data_name,image_auroc,pixel_auroc
bottle,99.60317460317461,98.41378977456928
cable,95.83958020989503,88.69280739685875
capsule,61.1487834064619,95.61197428504656
carpet,99.23756019261637,99.03179602186118
grid,80.7017543859649,75.18502726558387
hazelnut,97.50000000000001,93.5461813822479
leather,98.84510869565217,99.18666457861632
metal_nut,75.12218963831867,94.92295531951105
pill,69.50354609929079,91.08348456538434
screw,90.71531051444968,96.14021548359875
tile,98.77344877344876,94.56609275588728
toothbrush,96.11111111111111,98.57083006905305
transistor,99.375,95.27236833732587
wood,98.6842105263158,94.62114135331544
zipper,96.76995798319328,98.56061175884928
