test_data_name,image_auroc,pixel_auroc
candle,96.96000000000001,99.26940063978567
capsules,69.51666666666667,94.95932224940714
cashew,96.13999999999999,97.52139197837441
chewinggum,98.96000000000001,99.0922360911389
fryum,94.28,88.29944493824637
macaroni1,62.260000000000005,96.98439052246957
macaroni2,65.11,93.17659990734953
pcb1,97.38,99.09209826186668
pcb2,66.3,94.21051792763234
pcb3,79.83168316831683,97.97931239422067
pcb4,95.20792079207921,93.30706459136964
pipe_fryum,94.96,98.23961766922864
