test_data_name,image_auroc,pixel_auroc
bottle,88.8888888888889,80.36874552376487
cable,86.6191904047976,81.9712105703365
capsule,77.5428799361787,97.51005098341568
carpet,98.27447833065811,98.99889408025827
grid,77.44360902255639,82.9481774033012
hazelnut,85.39285714285715,93.11132092584027
leather,99.96603260869566,99.25351388039547
metal_nut,64.613880742913,90.07340080775951
pill,75.77741407528642,94.74136859143135
screw,87.21049395367903,86.89431074788233
tile,84.992784992785,84.1928561342902
toothbrush,85.55555555555556,94.63418243003431
transistor,93.62499999999999,92.08719933165645
wood,99.56140350877193,94.46857059736894
zipper,92.06932773109243,88.47016067352862
